ID;Date;Date (Unix);Token;Token Symbol;Volume;Volume USD;Untracked Volume USD;Total Value Locked;Total Value Locked USD;Price USD;Fees USD;Open Price USD;High Price USD;Low Price USD;Close Price USD
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18818;10/07/2021, 02:00:00;1625875200;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;311072.746850552181502894;660590779.487036079675954135;660590779.487036079675954135;295254.129626431808326933;624496623.294969426982179612;2115.115626274590457613;1256539.033578358415286845;2153.090184351179302654;2224.578822169442640963;2062.109520549993558232;2115.115626274590457613
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18819;11/07/2021, 02:00:00;1625961600;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;177875.42944084916381116;378057045.357470513148708307;378057045.357470513148708307;282864.323216560469665943;606014739.50489702137790168;2142.421966169742495809;706224.322214518389527936;2115.115626274590457613;2165.826293256327727103;2088.701100757232040875;2142.421966169742495809
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18820;12/07/2021, 02:00:00;1626048000;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;251127.028919885318900055;523724569.829796728954956549;523724569.829796728954956549;308536.365313323183193916;627846153.74030470560283635;2034.917838948150474144;906354.792176403621373117;2142.421966169742495809;2161.700055304539571738;2015.087255906149853465;2034.917838948150474144
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18821;13/07/2021, 02:00:00;1626134400;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;361681.314079253767010768;717645284.406668710780740336;717645284.406668710780740336;322388.84908846358305252;625006869.749971002720515321;1938.673969391754480371;1189727.713609538546695062;2034.917838948150474144;2036.726368773686577681;1923.488703191399467766;1938.673969391754480371
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18822;14/07/2021, 02:00:00;1626220800;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;396067.031120157548364263;768802067.335570726056575809;768802067.335570726056575809;295865.600881979634062735;589870181.663721013143778944;1993.709913911280908781;1310739.83536983364931791;1938.673969391754480371;2011.363200276804427841;1866.019065846491409116;1993.709913911280908781
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18823;15/07/2021, 02:00:00;1626307200;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;406567.241218537716098641;788611852.81900417416772073;788611852.81900417416772073;313783.283312955068187932;600547029.961231116780596304;1913.89108948251140698;1385247.138014176861068181;1993.709913911280908781;2036.311469717773380387;1886.855178978428894202;1913.89108948251140698
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18824;16/07/2021, 02:00:00;1626393600;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;301343.071159296052233058;573835478.449905241764029439;573835478.449905241764029439;314302.381345889362213673;589671617.432769490571574426;1876.128379644176611902;988328.41518486611943073;1913.89108948251140698;1957.686852307330606006;1855.889573701784277073;1876.128379644176611902
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18825;17/07/2021, 02:00:00;1626480000;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;273661.130636434625447793;515607087.18476897928513937;515607087.18476897928513937;308701.714862853927776584;585708307.806876759269783334;1897.327677842955287782;954876.441507078107751715;1876.128379644176611902;1912.259634250124260252;1854.112569289240352132;1897.327677842955287782
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18826;18/07/2021, 02:00:00;1626566400;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;280410.063310351296213616;543261785.569901004675465859;543261785.569901004675465859;311407.876342622319015901;590804508.99768168946727809;1897.204771878207058829;914466.260028189916818735;1897.327677842955287782;1986.526647071833275491;1886.422563563563786365;1897.204771878207058829
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18827;19/07/2021, 02:00:00;1626652800;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;279781.448810927610448771;517338886.788324370871627279;517338886.788324370871627279;330691.503980549650360392;602554752.013312779764067089;1822.105330074501598064;851363.818539734449652575;1897.204771878207058829;1912.736264095065973121;1805.137924767324925129;1822.105330074501598064
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18828;20/07/2021, 02:00:00;1626739200;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;387392.887961392486573857;683382787.434962291096961823;683382787.434962291096961823;321494.66884704139319926;574403935.536314746991489996;1786.667062307029581441;1112215.664508996864291261;1822.105330074501598064;1832.544695570987173645;1716.976437475551067383;1786.667062307029581441
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18829;21/07/2021, 02:00:00;1626825600;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;499832.652668640344690957;961420423.865653380337498781;961420423.865653380337498781;282424.216134287350454305;563343420.682489088005259898;1994.671095819311724742;1588521.247784382451709603;1786.667062307029581441;2026.326453395680052856;1763.467087448641467979;1994.671095819311724742
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18830;22/07/2021, 02:00:00;1626912000;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;413221.804311130379208314;825430082.151619062903569603;825430082.151619062903569603;281909.092386678071392679;569399863.67846732665173891;2019.799570343247830373;1262476.354894815312569667;1994.671095819311724742;2037.687986425709877685;1950.736989813390847843;2019.799570343247830373
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18831;23/07/2021, 02:00:00;1626998400;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;327461.841529528076849262;672614018.913255573856602923;672614018.913255573856602923;267821.440512092075547759;568195124.28064800676351575;2121.544575349239559782;1128806.66378317342462075;2019.799570343247830373;2121.544575349239559782;2004.832387282963399433;2121.544575349239559782
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18832;24/07/2021, 02:00:00;1627084800;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;292978.688548354568028336;630794061.119602501821884231;630794061.119602501821884231;256737.019291951298042267;560090499.189699429564000547;2181.572804476577713646;1064863.272154912856941641;2121.544575349239559782;2217.497452618678648584;2115.511736859915434112;2181.572804476577713646
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18833;25/07/2021, 02:00:00;1627171200;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;258424.074489826026386284;557411651.316674840931246909;557411651.316674840931246909;260676.124817983502022478;570764350.617131909734202678;2189.553611845606460109;868466.642104569840566755;2181.572804476577713646;2189.553611845606460109;2114.265819533803439749;2189.553611845606460109
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18834;26/07/2021, 02:00:00;1627257600;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;745048.703826949430796288;1719313114.050241133947500377;1719313114.050241133947500377;281167.404419833489251832;627259355.165873416269554648;2230.910643643679324007;2605558.388210041272209392;2189.553611845606460109;2418.219772624612011864;2179.323415000002620628;2230.910643643679324007
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18835;27/07/2021, 02:00:00;1627344000;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;514396.947632641034866527;1151805779.243335269236494693;1151805779.243335269236494693;266377.133278862032854061;611142745.898256015305879457;2294.276308088613072141;1682737.1106454159592211;2230.910643643679324007;2310.729391294450919795;2160.835956414211553954;2294.276308088613072141
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18836;28/07/2021, 02:00:00;1627430400;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;478064.086536667433850064;1098438683.782516561900123945;1098438683.782516561900123945;271401.399304601442526863;623398757.987000880631376646;2296.96221015921468403;1606985.927428344662098416;2294.276308088613072141;2335.611018284596447925;2256.041161555863533835;2296.96221015921468403
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18837;29/07/2021, 02:00:00;1627516800;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;287606.373693279209784915;665891797.945097427788740732;665891797.945097427788740732;245891.742389983962149411;584954294.247510371670833389;2378.909875386436006749;1118675.075212565177811271;2296.96221015921468403;2393.090854416163494242;2277.506592484356784825;2378.909875386436006749
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18838;30/07/2021, 02:00:00;1627603200;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;396911.766040820580850622;948338254.094512087664704786;948338254.094512087664704786;239243.164316040716066627;589739170.590671990464338232;2465.019940179462446214;1475774.704012817197666842;2378.909875386436006749;2465.019940179462446214;2323.494414270484056407;2465.019940179462446214
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18839;31/07/2021, 02:00:00;1627689600;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;262133.945161087848322988;646876804.571741955593807541;646876804.571741955593807541;225168.545668057887125115;571939747.89048252403265368;2540.051703019091543737;1096558.994778207657338881;2465.019940179462446214;2546.682952994131049488;2429.096880517452396113;2540.051703019091543737
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18840;01/08/2021, 02:00:00;1627776000;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;357809.271479330830139278;929815139.668214124341875925;929815139.668214124341875925;219374.17837327111339868;562486760.37740768059233102;2564.051815707868792703;1589489.874912164634701213;2540.051703019091543737;2697.116599584309903478;2523.707829430691986096;2564.051815707868792703
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18841;02/08/2021, 02:00:00;1627862400;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;378652.831929589325505535;982749645.426003927431873592;982749645.426003927431873592;255754.064824639552417081;668202892.649501922647384364;2612.677507619134889501;1575370.701864698526121953;2564.051815707868792703;2657.146333489862324792;2515.935230000003284315;2612.677507619134889501
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18842;03/08/2021, 02:00:00;1627948800;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;475484.41062995037092362;1192387292.475135593871059116;1192387292.475135593871059116;275748.780557245843745444;690444493.612396637245052049;2503.889562873549558899;1838315.803426724752212834;2612.677507619134889501;2621.19485045538737617;2453.884635000001226773;2503.889562873549558899
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18843;04/08/2021, 02:00:00;1628035200;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;521400.441836309041380698;1361908015.874395230658334172;1361908015.874395230658334172;216238.751915394528166409;589678390.278163459635563177;2726.978328606339477057;2075555.644881555495734629;2503.889562873549558899;2758.263775868676838822;2467.989397247393026627;2726.978328606339477057
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18844;05/08/2021, 02:00:00;1628121600;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;556153.922100586689915389;1506596381.658217729166659958;1506596381.658217729166659958;195283.459631784349543788;551710600.248684790267825414;2825.178339675872550938;2400738.180782269344161101;2726.978328606339477057;2834.783572462485096744;2573.005241103106707442;2825.178339675872550938
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18845;06/08/2021, 02:00:00;1628208000;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;405038.341004691626689836;1140828144.59901127891475627;1140828144.59901127891475627;223256.427701574355521366;644585834.175922569784287243;2887.199445104160337671;1893483.090031200126130833;2825.178339675872550938;2940.859701787289704781;2725.570962291582155633;2887.199445104160337671
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18846;07/08/2021, 02:00:00;1628294400;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;529408.777968401897456122;1610274759.329313721818695971;1610274759.329313721818695971;174589.47341798605896877;551583378.538960825445855473;3159.316353617784468377;2849204.538176571406695099;2887.199445104160337671;3168.018245947005571008;2878.53477500000650387;3159.316353617784468377
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18847;08/08/2021, 02:00:00;1628380800;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;454456.587564777647639227;1396076430.38393055013271916;1396076430.38393055013271916;203681.512826320990631792;614201444.147113360654196527;3015.499225356020793426;2260600.432688437716087998;3159.316353617784468377;3178.200398803593812;2961.927903014601554105;3015.499225356020793426
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18848;09/08/2021, 02:00:00;1628467200;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;614873.744073508328887091;1885080063.699080151532804079;1885080063.699080151532804079;185523.326414724689119198;588461738.35145103724106876;3171.90161325581844499;3274730.084629245282213547;3015.499225356020793426;3230.849805595449585584;2903.080972125190851928;3171.90161325581844499
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18849;10/08/2021, 02:00:00;1628553600;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;407159.856948022985274429;1277830846.313506956222306916;1277830846.313506956222306916;191234.779555097897230076;600887162.209692355608689045;3142.143723059365588221;2115015.157558578963733211;3171.90161325581844499;3222.692141936469620529;3064.946247264263552508;3142.143723059365588221
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18850;11/08/2021, 02:00:00;1628640000;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;327660.168521338858440619;1050568472.511614678732217198;1050568472.511614678732217198;195004.325895350423647702;618541112.40790003357050083;3171.9353381926600076;1936005.045456465513903348;3142.143723059365588221;3262.944504340233196418;3140.803220364389971181;3171.9353381926600076
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18851;12/08/2021, 02:00:00;1628726400;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;419195.374804677335079388;1296280346.233246334813693379;1296280346.233246334813693379;218510.236346977515271735;665624829.331418647663457133;3046.195182702825016108;2230768.676760846475853129;3171.9353381926600076;3253.868733277690516375;2981.874557736305990276;3046.195182702825016108
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18852;13/08/2021, 02:00:00;1628812800;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;289878.811333306302268274;926332598.747204029649639591;926332598.747204029649639591;176491.275969753849367265;585947057.963163454346215942;3319.977459189427542436;1691386.975571591589039629;3046.195182702825016108;3319.977459189427542436;3046.195182702825016108;3319.977459189427542436
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18853;14/08/2021, 02:00:00;1628899200;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;215992.49377975598409078;704956507.101079939374844734;704956507.101079939374844734;228026.82695029900368063;744798474.254712377008491535;3266.275658070045992738;1356230.502463144597613468;3319.977459189427542436;3322.489936094219749058;3220.93200331091243792;3266.275658070045992738
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18854;15/08/2021, 02:00:00;1628985600;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;302150.430847395312824119;966969041.256489137996571781;966969041.256489137996571781;221908.865928735953941966;734307619.996666992631381788;3309.050392932400061211;1658099.682896013102588335;3266.275658070045992738;3309.050392932400061211;3127.588119871720980182;3309.050392932400061211
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18855;16/08/2021, 02:00:00;1629072000;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;349816.358597016648352395;1132133791.34325158465974594;1132133791.34325158465974594;254312.063466319265956077;803090978.587840944870047521;3157.895727169077808985;1871109.38342629053978853;3309.050392932400061211;3323.572245944252456028;3150.725429752561898072;3157.895727169077808985
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18856;17/08/2021, 02:00:00;1629158400;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;538317.45454192677025859;1687161168.507912822950807735;1687161168.507912822950807735;277123.398394984085863079;835539583.268883903665647072;3015.045240164055059846;2648923.496740642093684338;3157.895727169077808985;3278.015010633435396127;2996.731594829406934137;3015.045240164055059846
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18857;18/08/2021, 02:00:00;1629244800;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;481696.704665415376575566;1464509387.514065887010070137;1464509387.514065887010070137;276456.436396527026132503;835190249.42934681550948019;3021.055542477646081893;2569193.042351764885484804;3015.045240164055059846;3120.688136647175321898;2967.931713929953413188;3021.055542477646081893
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18858;19/08/2021, 02:00:00;1629331200;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;373032.088001269260035435;1134186605.401553066728261463;1134186605.401553066728261463;255606.331783210023357279;811349512.262207843868010388;3174.215234035539817196;1874517.123522231947193725;3021.055542477646081893;3174.215234035539817196;2958.601990534257761963;3174.215234035539817196
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18859;20/08/2021, 02:00:00;1629417600;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;315172.435329036017582073;1021099392.919592792916365348;1021099392.919592792916365348;245588.094894056325589979;804831065.765725111043524553;3277.158308968190432516;1751713.389215865050902579;3177.051042085395347368;3291.639495377529696156;3177.051042085395347368;3277.158308968190432516
